id,name,voltage,amperage,authentication_membership_card,capacity,fee,note,opening_hours,operator,socket_schuko,socket_type2,socket_type2_output,lon,lat
"node/4493244174",null,null,null,null,"2",null,null,null,"badenova AG & Co. KG",null,null,null,7.8104602,47.985197
"node/4494676803","RWE Ladestation",null,null,null,null,null,null,null,"Lechwerke AG",null,null,null,10.3625972,48.2442303
"node/4495395531",null,null,null,"yes","2",null,null,null,"Stadtmobil Südbaden",null,"2",null,7.9320712,48.4643717
"node/4498268136",null,null,null,null,null,null,null,null,"Energie- und Wasserversorgung Bruchsal GmbH",null,null,null,8.5930896,49.1243268
"node/4498268137",null,null,null,null,null,null,null,null,"Energie- und Wasserversorgung Bruchsal GmbH",null,null,null,8.5943063,49.1263036
"node/4498272645","bike-energy Ladestation",null,null,null,"3",null,null,null,"Energie- und Wasserversorgung Bruchsal GmbH",null,null,null,8.5896226,49.1349226
"node/4498272646",null,null,null,null,null,null,null,null,"Energie- und Wasserversorgung Bruchsal GmbH",null,"2",null,8.6330984,49.2189942
"node/4498280703",null,null,null,null,"1",null,null,null,"Energie- und Wasserversorgung Bruchsal GmbH",null,"1",null,8.6456963,49.2017339
"node/4500126293","Altes Gymnasium",null,null,null,null,"30 cent/kWh",null,"24/7","Altes Gymnasium",null,"1",null,9.0542375,54.4762358
"node/4501604575","Tank & Rast Bad Bellingen",null,null,null,"2","no",null,"24/7","RWE",null,"1",null,7.5506668,47.7370287
"node/4502247862",null,null,null,null,null,null,null,null,null,null,null,null,10.8079595,49.9186769
"node/4503000152",null,null,null,"yes","4",null,null,"24/7","Belectric Drive","3","1",null,9.9936012,49.7990858
"node/4503013431",null,null,null,"yes",null,null,null,null,"BMWi ChargeNow",null,null,null,9.9981907,49.7935136
"node/4503037213",null,null,null,null,"1",null,null,"Mo-Fr 08:00-18:00; Sa 10:00-14:00","Autoforum Häfner",null,null,null,9.9978923,49.8002222
"node/4503042013",null,null,null,null,null,null,null,null,null,null,null,null,10.0220786,49.7870205
"node/4503175542",null,null,null,null,null,"no",null,null,"Landratsamt BGL",null,null,null,12.8963528,47.7398193
"node/4503175543","Stadtwerke Bad Reichenhall",null,null,null,"4","no",null,"Mo-Th 07:30-16:00; Fr 07:30-12:00","Reichenhaller Stadtwerke","2","2","22kW",12.8688374,47.7267777
"node/4503813643","Schiffs-Tanke",null,null,null,null,null,null,null,"RheinEnergie",null,null,null,6.9634802,50.9355698
"node/4506129411",null,null,null,null,"2","yes",null,"24/7","Innogy",null,"2",null,6.651067,50.6892522
"node/4506724796",null,"400","32","yes","2","yes",null,"24/7","Süwag AG",null,null,null,9.278636,48.9663343
"node/4511318673",null,null,null,null,null,null,null,null,null,null,"2",null,9.9824028,49.8217941
"node/4512397438","E-Wald","400","32",null,"2","yes",null,"24/7",null,null,"2",null,11.7366305,49.1576806
"node/4516564945","E-Bike Ladestation",null,null,null,"4","no",null,"24/7","Volksbank Moers","4",null,null,6.6295915,51.4497102
"node/4517326032",null,null,null,null,"2",null,null,null,"EnBW","2","2",null,9.1923037,48.6940163
"node/4517326033",null,null,null,null,"2",null,null,null,"EnBW","2","2",null,9.1922373,48.6940045
"node/4518013469",null,null,null,null,"2",null,null,null,null,null,null,null,6.7769916,51.2472304
"node/4518724222",null,"230","16/32","yes","2",null,null,null,"Stadtwerke Bietigheim-Bissingen","2",null,null,9.1354835,48.9437718
"node/4518893318",null,null,null,null,null,null,null,null,null,null,null,null,10.6826168,47.6091143
"node/4518931155",null,null,null,null,"2","no",null,"24/7","Gemeinde Weyarn","2","2",null,11.7988261,47.8577735
"node/4519169064","SWU Ladestation","400;230",null,"yes","2","no",null,null,"SWU Stadtwerke Ulm/Neu-Ulm GmbH","2","2",null,9.9558638,48.4076354
"node/4520787567",null,"400;230","16/32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9603968,53.5680533
"node/4520805149",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9648962,53.5703244
"node/4520981033",null,null,null,null,"1",null,null,"24/7","Stadtwerke Wittenberg",null,null,null,12.6333992,51.8681247
"node/4521403467",null,"230",null,null,"6",null,null,null,null,null,null,null,10.2027946,50.0087521
"node/4521404459",null,"230",null,null,"4",null,null,null,null,null,null,null,10.2024946,50.0087213
"node/4524280315","TankE",null,null,null,"2",null,null,null,"Rheinenergie",null,"2",null,6.918925,51.0336329
"node/4524682900","Stromtankstelle",null,null,"yes",null,null,null,null,"EWE",null,null,null,8.0407868,52.842043
"node/4526091839",null,null,null,"yes","4",null,null,null,"The New Motion",null,"4",null,12.7780123,50.7080096
"node/4526436280",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2","22 kW",10.0047531,53.5847318
"node/4526436281",null,"400;230","16/32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,10.0135275,53.581911
"node/4526436282",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,10.0217848,53.5841559
"node/4527990839",null,"400;230","32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9667991,53.550512
"node/4528494537","Autohaus Ahrensburg",null,"44",null,"1","no",null,"Mo-Fr 07:30-18:00; Sa 10:00-14:00","Autohaus Günther GmbH",null,null,null,10.2534542,53.6780021
"node/4528687769","SWU Ladestation","400;230",null,"yes","2","no",null,null,"SWU Stadtwerke Ulm/Neu-Ulm GmbH","1","1",null,9.9861975,48.4424116
"node/4529613966",null,null,null,null,"4","no",null,"Mo-Sa 07:00-22:00","REWE","2","2","22 kW",6.8330552,50.9462983
"node/4530382084","Tesla Supercharger Moers",null,null,null,"12","yes",null,"24/7","Tesla, Inc.",null,null,null,6.6119636,51.4418076
"node/4530382085","Tesla Supercharger Süderholz",null,null,"Owner","4",null,null,"24/7","Tesla Motors",null,null,null,13.0859012,54.0929905
"node/4530382086","Tesla Supercharger Lohne",null,null,null,"12",null,null,"24/7","Tesla Motors Inc.",null,null,null,8.1691683,52.6576569
"node/4530382087","Bispingen Supercharger","480",null,null,"8",null,null,"24/7","Tesla",null,"8","145 kW",9.9818271,53.1042916
"node/4530452297","ladenetz.de Ladestation Taste Kitchen",null,null,null,"2",null,null,"24/7","Elektrizitätsgenossenschaft Hasbergen","2","2",null,7.965868,52.2660634
"node/4530471317","Ladestation Moskaubad",null,null,null,"2",null,null,"24/7","Stadtwerke Osnabrück","2","2",null,8.03646,52.2641638
"node/4530873469",null,null,null,null,"2",null,null,null,"eon AG","2","2",null,12.4135612,48.254402
"node/4530873470",null,null,null,null,"2",null,null,null,null,"2",null,null,12.4143039,48.2554432
"node/4532610408","REWAG","400","32",null,"2",null,null,null,"Regensburger Energie- und Wasserversorgung AG und Co KG",null,"2",null,12.1015895,49.0155317
"node/4532610412","REWAG","400","32","yes","2",null,null,"24/7","Regensburger Energie- und Wasserversorgung AG & Co KG",null,"2",null,12.1152203,49.0265622
"node/4534664690",null,null,null,null,null,null,null,null,null,null,null,null,11.4615739,50.1110218
"node/4535616838",null,null,null,null,"2",null,null,null,"Innogy",null,"2",null,6.5750109,49.6960015
"node/4535724540",null,null,null,null,null,null,null,null,null,null,null,null,11.5837173,48.0291712
"node/4536462887","Strom-Tankstelle",null,null,null,"2",null,null,"24/7","ENSO Energie Sachsen Ost AG",null,"2",null,14.5305712,51.0375005
"node/4536465905","ENSO Ladestation",null,null,null,"2",null,null,"24/7","ENSO Energie Sachsen Ost AG","1","1","11 kW",14.1494934,50.9184417
"node/4536467527","Strom Tankstelle",null,null,null,"2",null,null,"24/7","ENSO Energie Sachsen Ost AG",null,"2",null,13.8579053,50.9550493
"node/4536478572","ENSO Ladestation",null,null,null,"2",null,null,"24/7","ENSO Energie Sachsen Ost AG","1","1","22 kW",13.7552281,50.7647211
"node/4536483140","ENSO Ladestation",null,null,null,"2",null,null,"24/7","ENSO Energie Sachsen Ost AG",null,"1",null,13.7352338,51.2952864
"node/4536698560",null,null,null,null,null,null,null,null,null,null,null,null,10.6669948,47.5702774
"node/4539080325",null,null,null,null,"2","no",null,"24/7","Lübeck Netz GmbH,","2","2",null,10.6931941,53.8731873
"node/4540453926","bike-energy",null,null,null,"1",null,null,null,"Stadtwerke Weinheim GmbH",null,null,null,8.6702111,49.5469063
"node/4540453929",null,null,null,null,"6","no",null,"24/7",null,null,null,null,8.6707798,49.5469102
"node/4542511097","Kurparkhalle","400","32","yes","1","yes",null,"24/7","Bürger Energie Drebach eG",null,"1",null,13.0455945,50.6199594
"node/4542586855","EDEKA Schmutzler (im Rathaus)","400","32","yes","1","yes",null,"24/7","TheNewMotion",null,"1",null,12.9703092,50.6459565
"node/4542595645","Walther","400","32",null,"1","yes",null,"24/7","Thomas Walther",null,"1",null,13.0200206,50.6835389
"node/4542663578","Stadthalle Marienberg","400","32","yes","2","yes",null,"24/7","Energieversorgung Marienberg GmbH",null,"2",null,13.1591846,50.6527162
"node/4544635648",null,null,null,null,null,null,null,null,null,null,null,null,13.6212021,52.2947269
"node/4544635649",null,null,null,null,"2","no",null,"Mo-Sa 07:00-22:00","Kaufland",null,"1","43kW",13.6207261,52.2948289
"node/4546807448",null,null,null,null,"2",null,null,null,null,null,null,null,7.6879041,51.5419973
"node/4546886026","e-TANKE",null,null,"yes","2","yes",null,"24/7","e-regio GmbH & Co. KG","2","2","22 kW",6.7843822,50.6629109
"node/4547651938",null,null,null,null,"2",null,null,null,"E.DIS Netz GmbH",null,null,null,14.0612695,52.3650561
"node/4547975270",null,null,null,null,null,null,null,null,null,null,null,null,8.3237421,51.8614494
"node/4548074308",null,null,null,null,"2",null,null,null,null,null,null,null,9.9071598,51.5349133
"node/4549019287",null,null,null,null,"2",null,null,null,null,"2",null,null,9.4724499,51.0065837
"node/4549926185","bike-energy Ladestation",null,null,null,"2",null,null,null,"Freizeitbad Eau Le",null,null,null,8.9119789,52.0248203
"node/4550317480",null,null,null,null,"2","yes",null,"24/7","clever",null,"1",null,10.5026628,53.8222776
"node/4550376585","Elektrotankstelle","400","16",null,null,"no",null,"06:00-22:00","Stadtwerke Meiningen GmbH",null,"2",null,10.4109457,50.5679521
"node/4551477117",null,null,"32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.889251,53.5748062
"node/4551789393",null,null,null,null,null,null,null,"24/7","Lübeck Netz GmbH,",null,null,null,10.6853434,53.8600387
"node/4551857321",null,null,"32",null,null,null,null,null,null,"2","2",null,11.4386102,48.759216
"node/4554611501",null,null,null,null,"2",null,null,null,"EnBW",null,"2",null,9.0702925,48.7995413
"node/4554616786",null,null,null,null,"22",null,null,null,"EnBW",null,null,null,9.0612251,48.7985158
"node/4554616787",null,null,null,null,"2",null,null,null,"Robert Bosch GmbH","2","2",null,9.1721891,48.8150071
"node/4555069828",null,null,null,null,null,null,null,"24/7","Lübeck Netz GmbH,",null,null,null,10.6875543,53.8480802
"node/4555741529",null,null,null,null,"4",null,null,null,null,null,null,null,7.2025275,51.6157739
"node/4556857261",null,null,"32",null,null,null,null,null,"Vattenfall Europe Berlin",null,null,null,13.3717185,52.5274793
"node/4556975665","bike-energy",null,null,null,"2","no",null,"24/7","Real",null,null,null,9.9520703,49.798684
"node/4557000091",null,null,null,null,null,null,null,null,null,null,null,null,8.7052005,50.6506921
"node/4559875684","innogy eMobility Station",null,null,null,null,null,null,null,null,null,null,null,8.5450134,52.2892546
"node/4560348023",null,null,null,null,"2",null,null,null,"Innogy",null,"2",null,6.573879,49.6960223
"node/4561467508",null,null,null,null,"1","yes",null,null,"EWB","1","1",null,8.6689976,49.1429952
"node/4561948710",null,null,"16","yes","2",null,null,null,"be-emobil",null,"2",null,13.4198293,52.4901917
"node/4562091631",null,"400","32","yes","2","yes",null,"24/7","E-WALD GmbH",null,"2",null,12.1813332,48.8361841
"node/4563247056",null,null,null,null,null,null,null,null,null,null,null,null,8.9813164,48.7077272
"node/4563247057",null,null,null,null,null,null,null,null,null,null,null,null,8.9812333,48.7077363
"node/4563804831",null,null,"22",null,null,null,null,null,"Bayernwerk AG",null,"2",null,11.615518,48.0294929
"node/4563919474","Edeka Bruns, Friedrichsfehn",null,null,"yes",null,"yes",null,"24/7","EWE Vertrieb GmbH",null,"2",null,8.0855129,53.1243065
"node/4564579523",null,null,null,null,null,null,null,null,"Stadtwerke Lübeck",null,null,null,10.6740821,53.868281
"node/4564806647",null,null,"50",null,"1","no",null,null,"Tank & Rast",null,"1",null,7.2267591,51.1581603
"node/4565057445",null,null,null,null,"22",null,null,null,"Extrawatt GmbH",null,null,null,11.3358306,50.9898287
"node/4565234949",null,null,null,null,null,null,null,null,"Erdgas Schwaben",null,null,null,10.4925275,48.8554843
"node/4567247309",null,"400","32","yes","2","yes",null,null,"MVV",null,"2",null,8.4623751,49.4895823
"node/4569475228",null,null,null,null,"2",null,null,null,"STARCAR",null,"2","11kW",10.0262744,53.5498935
"node/4572028441",null,null,null,null,null,null,null,null,null,null,null,null,12.7700252,49.1583337
"node/4574910862","Tesla Destination Charger",null,"22",null,null,"yes",null,null,"Tesla Vehicles",null,null,null,12.7229584,54.3704486
"node/4574910863","Tesla Destination Charger",null,"22",null,null,"yes",null,null,"Tesla Vehicles",null,null,null,12.7229566,54.3704941
"node/4574910864","Tesla Destination Charger",null,"22",null,null,"yes",null,null,"Tesla Vehicles",null,null,null,12.7229558,54.3705139
"node/4575284320",null,null,null,null,null,null,null,null,"EWE VERTRIEB GmbH",null,null,null,8.4306318,52.787774
"node/4575461276",null,null,null,null,null,null,null,null,null,null,null,null,7.6294307,51.926495
"node/4578382254",null,null,null,null,null,null,null,null,null,null,null,null,7.6143194,51.130878
"node/4578971720",null,null,null,null,"2",null,null,null,null,null,"2",null,8.9464823,48.7001044
"node/4579850907",null,null,null,null,null,null,null,null,"LEW",null,null,null,10.9618581,48.5125508
"node/4581536771",null,null,"32","yes","2",null,null,null,"Stromnetz Hamburg","2","2",null,10.0426276,53.5396045
"node/4582811789",null,null,null,null,null,null,null,null,null,null,null,null,10.8623632,50.637143
"node/4582994543",null,null,null,null,"4","yes",null,null,"Stadt Wendlingen am Neckar","4",null,null,9.3741335,48.6732282
"node/4585716693",null,null,null,null,null,null,null,null,"NaturEnergie",null,null,null,8.1063847,47.9059718
"node/4586735116",null,null,null,null,null,null,null,null,"Stadtwerke Arnsberg",null,null,null,7.9669582,51.4496061
"node/4588015210",null,null,null,null,null,null,null,null,null,null,null,null,7.7258511,50.8635589
"node/4588015211",null,null,null,null,null,null,null,null,null,null,null,null,7.7258283,50.863564
"node/4588025737","P&Charge",null,null,null,null,null,null,null,null,"2",null,null,10.6829428,50.3532196
"node/4588190307",null,null,null,null,"2",null,null,null,"Stadtwerke Suhl/Zella-Mehlis GmbH","2","2",null,10.6748942,50.6462291
"node/4588190320","Bahnhof Parkplatz Süd",null,null,null,null,"yes",null,"24/7","Stadtwerke Suhl/Zella-Mehlis GmbH","2","2",null,10.6746363,50.6463151
"node/4588282389",null,null,null,null,"2",null,null,null,null,null,null,null,13.3028388,52.4877796
"node/4590305607",null,null,null,null,null,null,null,null,"audi e-tron",null,null,null,10.6358278,53.856447
"node/4590732210",null,"230","16",null,null,null,null,null,"Siemens",null,null,null,11.0152104,49.5898474
"node/4591150201","Riedener Wald West",null,null,null,null,"no",null,"24/7","Tank & Rast",null,"1",null,10.0163986,49.9454964
"node/4591650115",null,null,null,null,null,null,null,null,"Stadtverwaltung Lübeck; Bereich Verkehr",null,null,null,10.6842984,53.8602423
"node/4592956391","Aurach Nord","400","63",null,"2","no",null,"24/7","Tank & Rast",null,"1","43kW",10.930677,49.5817178
"node/4592963291","Aurach Süd","400","136A",null,"3","no",null,"24/7","Tank & Rast",null,"1","43kW",10.9270809,49.5822486
"node/4593219613",null,null,null,null,"2","no",null,"Mo-Sa 08:00-21:00","Lidl",null,"1","43 kW",13.3674154,52.6034464
"node/4593219614",null,null,null,null,"3",null,null,"Mo-Sa 08:00-21:00","Lidl","3",null,null,13.3676334,52.6038663
"node/4594587354","Innogy Haidt Nord",null,null,null,"2","yes",null,"24/7","innogy eMobility Solutions GmbH",null,"1","43 kW",10.2448809,49.7811114
"node/4595167894",null,"230","32","yes","2","yes",null,"24/7","EnBW","2","2",null,9.3453753,47.7303658
"node/4596048855",null,null,null,null,"2",null,null,null,"EnBW",null,"2",null,9.0669647,48.8032211
"node/4596509838",null,null,"32","yes","2",null,null,null,"Stromnetz Hamburg","2","2",null,10.107519,53.5591274
"node/4596556091",null,"400","16",null,"3","no",null,"24/7","Gemeinde Pentling","2","1",null,12.0613301,48.979662
"node/4596573606","REWAG","400","63",null,"4","yes",null,"24/7","Regensburger Energie- und Wasserversorgung AG & Co KG",null,"2",null,12.0687403,49.0111646
"node/4596573607","REWAG","400","32",null,"4","yes",null,"24/7","Regensburger Energie- und Wasserversorgung AG & Co KG",null,"4",null,12.0856754,48.9895474
"node/4596573608","REWAG","400","16",null,"2","yes",null,"24/7","Regensburger Energie- und Wasserversorgung AG & Co KG",null,"2",null,12.1124704,48.9913395
"node/4596749641","Ökostrom Tanke",null,null,null,"2",null,null,null,null,null,null,null,9.2318728,52.9145165
